response_id,unique_species,study_id,origin,org_level,flux_pattern,secondary_temp,mean_temp_constant,flux_range,period_flux,resp_def,resp_units,constant_resp,flux_resp,constant_variance,flux_variance,constant_samp,flux_samp,resp_quality,variance_type,genus,species,larger_group,exp_age,size,add_covariate,add_covariate_value,extra_covariate,extra_value,environment,duration,duration_units,experiment_type,stressful,shared_control,trait_directional
2,1,dong2008,Table 2,0,1,18,18,4,24,Pyruvate kinase,U mg * prot^-1,47.93,58.54,4.07,6.24,5,5,0,0,Apostichopus,japonicus,1,1,2,,,,,aquatic,35,days,acute,y,2,negative
2,1,dong2008,Table 2,0,1,18,18,8,24,Pyruvate kinase,U mg * prot^-1,47.93,43.49,4.07,5.94,5,5,0,0,Apostichopus,japonicus,1,1,2,,,,,aquatic,35,days,acute,y,2,negative
2,1,dong2008,Table 2,0,1,18,18,12,24,Pyruvate kinase,U mg * prot^-1,47.93,37.03,4.07,2.26,5,5,0,0,Apostichopus,japonicus,1,1,2,,,,,aquatic,35,days,acute,y,2,negative
3,1,dong2008,Table 2,0,1,18,18,4,24,SOD,U mg * prot^-1,49.71,41.27,5.96,8.82,5,5,0,0,Apostichopus,japonicus,1,1,2,,,,,aquatic,35,days,acute,y,3,negative
3,1,dong2008,Table 2,0,1,18,18,8,24,SOD,U mg * prot^-1,49.71,62.89,5.96,3.73,5,5,0,0,Apostichopus,japonicus,1,1,2,,,,,aquatic,35,days,acute,y,3,negative
3,1,dong2008,Table 2,0,1,18,18,12,24,SOD,U mg * prot^-1,49.71,66.17,5.96,4.57,5,5,0,0,Apostichopus,japonicus,1,1,2,,,,,aquatic,35,days,acute,y,3,negative
4,1,dong2008,Table 2,0,1,18,18,4,24,Catalase,U mg * prot^-1,42.59,52.57,5.09,4.29,5,5,0,0,Apostichopus,japonicus,1,1,2,,,,,aquatic,35,days,acute,y,4,negative
4,1,dong2008,Table 2,0,1,18,18,8,24,Catalase,U mg * prot^-1,42.59,48.74,5.09,8.22,5,5,0,0,Apostichopus,japonicus,1,1,2,,,,,aquatic,35,days,acute,y,4,negative
4,1,dong2008,Table 2,0,1,18,18,12,24,Catalase,U mg * prot^-1,42.59,52.55,5.09,4.92,5,5,0,0,Apostichopus,japonicus,1,1,2,,,,,aquatic,35,days,acute,y,4,negative
5,1,dong2008,Table 2,0,1,18,18,4,24,Hsp70,RU^2,21.11,7.69,10.66,5.19,5,5,0,0,Apostichopus,japonicus,1,1,2,,,,,aquatic,35,days,acute,y,5,negative
5,1,dong2008,Table 2,0,1,18,18,8,24,Hsp70,RU^2,21.11,35.99,10.66,17.37,5,5,0,0,Apostichopus,japonicus,1,1,2,,,,,aquatic,35,days,acute,y,5,negative
5,1,dong2008,Table 2,0,1,18,18,12,24,Hsp70,RU^2,21.11,97.01,10.66,20.72,5,5,0,0,Apostichopus,japonicus,1,1,2,,,,,aquatic,35,days,acute,y,5,negative
1,1,dong2008,Figure 2,0,1,18,18,4,24,group mean body weight,g,4.82674772,6.19452888,0.38753799,0.28115502,5,5,0,0,Apostichopus,japonicus,1,1,2,,,,,aquatic,35,days,acute,n,6,positive
1,1,dong2008,Figure 2,0,1,18,18,8,24,group mean body weight,g,4.82674772,4.55319149,0.38753799,0.41033435,5,5,0,0,Apostichopus,japonicus,1,1,2,,,,,aquatic,35,days,acute,n,6,positive
1,2,dong2008,Figure 2,0,1,18,18,12,24,group mean body weight,g,4.82674772,3.80851064,0.38753799,0.50911854,5,5,0,0,Apostichopus,japonicus,1,1,2,,,,,aquatic,35,days,acute,n,6,positive
1,2,maek2015,Figure 2,0,1,30,25,10,24,development time,days,42.3967347,37.7729022,4.28607662,5.1039635,346,371,1,1,Tribolium,castaneum,1,0,1,,,,,terrestrial,40.03,days,acute,n,1,positive
1,2,maek2015,Figure 2,0,1,30,30,10,24,development time,days,24.122521,26.0031133,5.02472629,4.94741406,393,381,1,1,Tribolium,castaneum,1,0,1,,,,,terrestrial,25,days,acute,n,2,positive
1,1,maek2015,Figure 3a,0,1,30,25,10,24,body mass,mg,2.16137405,2.28267176,1.15942626,1.20058502,346,371,1,1,Tribolium,castaneum,1,0,1,sex,female,,,terrestrial,40.03,days,acute,n,3,positive
1,1,maek2015,Figure 3a,0,1,30,30,10,24,body mass,mg,2.30458015,2.27465649,1.23015482,1.21122721,393,381,1,1,Tribolium,castaneum,1,0,1,sex,female,,,terrestrial,25,days,acute,n,4,positive
1,2,maek2015,Figure 3b,0,1,30,25,10,24,body mass,mg,2.0689313,2.19022901,1.15425025,1.19522527,346,371,1,1,Tribolium,castaneum,1,0,1,sex,male,,,terrestrial,40.03,days,acute,n,5,positive
1,2,maek2015,Figure 3b,0,1,30,30,10,24,body mass,mg,2.22335878,2.18007634,1.23567121,1.2057957,393,381,1,1,Tribolium,castaneum,1,0,1,sex,male,,,terrestrial,25,days,acute,n,6,positive
1,2,michel2010,Figure 2,0,1,23,23,10,24,body mass,g,73.880597,71.3006397,26.9722814,25.0959488,8,8,1,0,Vipera,aspis,1,2,1,,,,,terrestrial,90,days,acute,n,1,positive
1,2,michel2010,Figure 2,0,1,23,23,10,12,body mass,g,73.880597,76.6950959,26.9722814,26.2686567,8,8,1,0,Vipera,aspis,1,2,1,,,,,terrestrial,90,days,acute,n,1,positive
1,1,michel2010,Figure 2,0,1,23,23,10,48,body mass,g,73.880597,73.1769723,26.9722814,22.5159915,8,8,1,0,Vipera,aspis,1,2,1,,,,,terrestrial,90,days,acute,n,1,positive
2,1,michel2010,Figure 2,0,1,23,23,10,24,body size,cm,209.211087,209.914712,9.61620469,10.0852878,8,8,1,0,Vipera,aspis,1,2,1,,,,,terrestrial,90,days,acute,n,2,positive
2,1,michel2010,Figure 2,0,1,23,23,10,12,body size,cm,209.211087,209.445629,9.61620469,10.554371,8,8,1,0,Vipera,aspis,1,2,1,,,,,terrestrial,90,days,acute,n,2,positive
2,1,michel2010,Figure 2,0,1,23,23,10,48,body size,cm,209.211087,209.211087,9.61620469,10.554371,8,8,1,0,Vipera,aspis,1,2,1,,,,,terrestrial,90,days,acute,n,2,positive
1,1,peng2014,Table 2,0,1,20,20,10,24,final mass,g,7.78,7.46,0.28,0.22,30,30,0,0,Parabramis,pekinensis,1,1,2,,,,,aquatic,30,days,acute,n,1,positive
2,1,peng2014,Table 2,0,1,20,20,10,24,final length,cm,7.54,7.47,0.09,0.08,30,30,0,0,Parabramis,pekinensis,1,1,2,,,,,aquatic,30,days,acute,n,2,positive
3,1,peng2014,Table 2,0,1,20,20,10,24,specific growth rate,percent *d^-1,0.71,0.73,0.06,0.07,30,30,0,0,Parabramis,pekinensis,1,1,2,,,,,aquatic,30,days,acute,n,3,positive
4,1,peng2014,Table 2,0,1,20,20,10,24,feeding rate,percent body mass * d^-1,2.62,3.03,0.1,0.11,30,30,0,0,Parabramis,pekinensis,1,1,2,,,,,aquatic,30,days,acute,n,4,positive
5,1,peng2014,Table 2,0,1,20,20,10,24,feeding efficiency,percent,26.21,24.41,1.67,2.32,30,30,0,0,Parabramis,pekinensis,1,1,2,,,,,aquatic,30,days,acute,n,5,positive
1,1,vatansever2009,Table 1,0,1,25,22,8,24,developmental time,days,36.5,29.2,0.64,0.94,13,9,0,1,Cales,noacki,1,0,1,sex,male,,,terrestrial,32.85,days,acute,n,1,positive
1,1,vatansever2009,Table 1,0,1,25,30,8,24,developmental time,days,18.5,21,0.27,0.6,24,12,0,1,Cales,noacki,1,0,1,sex,female,,,terrestrial,36.5,days,acute,n,2,positive
1,1,vatansever2009,Table 1,0,1,25,30,8,24,developmental time,days,18.9,22.1,0.36,0.85,15,8,0,1,Cales,noacki,1,0,1,sex,male,,,terrestrial,19.75,days,acute,n,3,positive
2,1,vatansever2009,Table 1,0,1,25,22,8,24,longevity,days,8,7.6,0.26,0.19,32,37,0,1,Cales,noacki,1,2,1,sex,female,,,terrestrial,40.85,days,acute,n,4,positive
2,1,vatansever2009,Table 1,0,1,25,22,8,24,longevity,days,7.5,7.4,0.33,0.26,12,12,0,1,Cales,noacki,1,2,1,sex,male,,,terrestrial,44,days,acute,n,5,positive
2,1,vatansever2009,Table 1,0,1,25,30,8,24,longevity,days,7,6.2,0.32,0.48,21,19,0,1,Cales,noacki,1,2,1,sex,female,,,terrestrial,43.1,days,acute,n,6,positive
2,1,vatansever2009,Table 1,0,1,25,30,8,24,longevity,days,7,6.2,0.39,0.34,18,16,0,1,Cales,noacki,1,0,1,sex,male,,,terrestrial,26.75,days,acute,n,7,positive
1,1,verheyen2020,Figure 1,0,1,22,20,5,24,Sqrt of available energy,J,1.28137931,1.22241379,0.03724138,0.03724138,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,absent,terrestrial,53,days,acute,n,1,positive
1,1,verheyen2020,Figure 1,0,1,22,20,20,24,Sqrt of available energy,J,1.28137931,1.2037931,0.03724138,0.03724138,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,absent,terrestrial,53,days,acute,n,1,positive
1,1,verheyen2020,Figure 1,0,1,22,20,5,24,Sqrt of available energy,J,1.16344828,1.19448276,0.03568966,0.03724138,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,low,terrestrial,53,days,acute,n,2,positive
1,1,verheyen2020,Figure 1,0,1,22,20,20,24,Sqrt of available energy,J,1.16344828,1.12,0.03568966,0.03724138,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,low,terrestrial,53,days,acute,n,2,positive
1,1,verheyen2020,Figure 1,0,1,22,20,5,24,Sqrt of available energy,J,1.23793103,1.23172414,0.03724138,0.03724138,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,medium,terrestrial,53,days,acute,n,3,positive
1,1,verheyen2020,Figure 1,0,1,22,20,20,24,Sqrt of available energy,J,1.23793103,1.14793103,0.03724138,0.03724138,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,medium,terrestrial,53,days,acute,n,3,positive
1,1,verheyen2020,Figure 1,0,1,22,20,5,24,Sqrt of available energy,J,1.08586207,1.16344828,0.03568966,0.03724138,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,high,terrestrial,53,days,acute,n,4,positive
1,1,verheyen2020,Figure 1,0,1,22,20,20,24,Sqrt of available energy,J,1.08586207,1.13241379,0.03568966,0.03568966,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,high,terrestrial,53,days,acute,n,4,positive
1,1,verheyen2020,Figure 1,0,1,22,24,5,24,Sqrt of available energy,J,1.16655172,1.17896552,0.03568966,0.03568966,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,absent,terrestrial,53,days,acute,n,5,positive
1,1,verheyen2020,Figure 1,0,1,22,24,20,24,Sqrt of available energy,J,1.16655172,1.16344828,0.03568966,0.03568966,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,absent,terrestrial,53,days,acute,n,5,positive
1,1,verheyen2020,Figure 1,0,1,22,24,5,24,Sqrt of available energy,J,1.07344828,1.08896552,0.03724138,0.03568966,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,low,terrestrial,53,days,acute,n,6,positive
1,1,verheyen2020,Figure 1,0,1,22,24,20,24,Sqrt of available energy,J,1.07344828,1.13862069,0.03724138,0.03568966,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,low,terrestrial,53,days,acute,n,6,positive
1,1,verheyen2020,Figure 1,0,1,22,24,5,24,Sqrt of available energy,J,1.01448276,1.06724138,0.03413793,0.03568966,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,medium,terrestrial,53,days,acute,n,7,positive
1,1,verheyen2020,Figure 1,0,1,22,24,20,24,Sqrt of available energy,J,1.01448276,1.08275862,0.03413793,0.03568966,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,medium,terrestrial,53,days,acute,n,7,positive
1,1,verheyen2020,Figure 1,0,1,22,24,5,24,Sqrt of available energy,J,1.08275862,0.98965517,0.03413793,0.03568966,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,high,terrestrial,53,days,acute,n,8,positive
1,1,verheyen2020,Figure 1,0,1,22,24,20,24,Sqrt of available energy,J,1.08275862,0.98655172,0.03413793,0.03724138,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,high,terrestrial,53,days,acute,n,8,positive
1,1,verheyen2020,Figure 1,0,1,22,20,5,24,Sqrt of available energy,J,1.14172414,1.01758621,0.03568966,0.03724138,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,absent,terrestrial,53,days,acute,n,9,positive
1,1,verheyen2020,Figure 1,0,1,22,20,20,24,Sqrt of available energy,J,1.14172414,1.05482759,0.03568966,0.03568966,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,absent,terrestrial,53,days,acute,n,9,positive
1,1,verheyen2020,Figure 1,0,1,22,20,5,24,Sqrt of available energy,J,1.07965517,1.00517241,0.03568966,0.03724138,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,low,terrestrial,53,days,acute,n,10,positive
1,1,verheyen2020,Figure 1,0,1,22,20,20,24,Sqrt of available energy,J,1.07965517,1.05793103,0.03568966,0.03568966,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,low,terrestrial,53,days,acute,n,10,positive
1,1,verheyen2020,Figure 1,0,1,22,20,5,24,Sqrt of available energy,J,1.11068966,0.99896552,0.03568966,0.03568966,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,medium,terrestrial,53,days,acute,n,11,positive
1,1,verheyen2020,Figure 1,0,1,22,20,20,24,Sqrt of available energy,J,1.11068966,0.91827586,0.03568966,0.03568966,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,medium,terrestrial,53,days,acute,n,11,positive
1,1,verheyen2020,Figure 1,0,1,22,20,5,24,Sqrt of available energy,J,1.07655172,0.95551724,0.03568966,0.03568966,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,high,terrestrial,53,days,acute,n,12,positive
1,1,verheyen2020,Figure 1,0,1,22,20,20,24,Sqrt of available energy,J,1.07655172,0.9462069,0.03568966,0.03568966,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,high,terrestrial,53,days,acute,n,12,positive
1,1,verheyen2020,Figure 1,0,1,22,24,5,24,Sqrt of available energy,J,1.08586207,1.13241379,0.03568966,0.03568966,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,absent,terrestrial,53,days,acute,n,13,positive
1,1,verheyen2020,Figure 1,0,1,22,24,20,24,Sqrt of available energy,J,1.08586207,1.10448276,0.03568966,0.03413793,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,absent,terrestrial,53,days,acute,n,13,positive
1,1,verheyen2020,Figure 1,0,1,22,24,5,24,Sqrt of available energy,J,1.03,1.11689655,0.03413793,0.03413793,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,low,terrestrial,53,days,acute,n,14,positive
1,1,verheyen2020,Figure 1,0,1,22,24,20,24,Sqrt of available energy,J,1.03,0.9462069,0.03413793,0.03568966,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,low,terrestrial,53,days,acute,n,14,positive
1,1,verheyen2020,Figure 1,0,1,22,24,5,24,Sqrt of available energy,J,1.00827586,0.99275862,0.03568966,0.03568966,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,medium,terrestrial,53,days,acute,n,15,positive
1,1,verheyen2020,Figure 1,0,1,22,24,20,24,Sqrt of available energy,J,1.00827586,0.96793103,0.03568966,0.03568966,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,medium,terrestrial,53,days,acute,n,15,positive
1,1,verheyen2020,Figure 1,0,1,22,24,5,24,Sqrt of available energy,J,1.01137931,0.95862069,0.03724138,0.03568966,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,high,terrestrial,53,days,acute,n,16,positive
1,1,verheyen2020,Figure 1,0,1,22,24,20,24,Sqrt of available energy,J,1.01137931,0.95862069,0.03724138,0.03413793,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,high,terrestrial,53,days,acute,n,16,positive
1,1,verheyen2020,Figure 2,0,1,22,20,5,24,Energy consumption,J,1.29512195,1.25121951,0.07134146,0.07134146,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,absent,terrestrial,53,days,acute,n,17,negative
1,1,verheyen2020,Figure 2,0,1,22,20,20,24,Energy consumption,J,1.29512195,1.14512195,0.07134146,0.07134146,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,absent,terrestrial,53,days,acute,n,17,negative
1,2,verheyen2020,Figure 2,0,1,22,20,5,24,Energy consumption,J,1.23292683,1.18170732,0.0695122,0.07317073,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,low,terrestrial,53,days,acute,n,18,negative
1,2,verheyen2020,Figure 2,0,1,22,20,20,24,Energy consumption,J,1.23292683,1.20365854,0.0695122,0.07134146,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,low,terrestrial,53,days,acute,n,18,negative
1,2,verheyen2020,Figure 2,0,1,22,20,5,24,Energy consumption,J,1.4597561,1.31707317,0.07317073,0.07134146,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,medium,terrestrial,53,days,acute,n,19,negative
1,2,verheyen2020,Figure 2,0,1,22,20,20,24,Energy consumption,J,1.4597561,1.25853659,0.07317073,0.07134146,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,medium,terrestrial,53,days,acute,n,19,negative
1,2,verheyen2020,Figure 2,0,1,22,20,5,24,Energy consumption,J,1.31341463,1.35,0.07134146,0.07134146,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,high,terrestrial,53,days,acute,n,20,negative
1,2,verheyen2020,Figure 2,0,1,22,20,20,24,Energy consumption,J,1.31341463,1.20365854,0.07134146,0.07134146,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,high,terrestrial,53,days,acute,n,20,negative
1,2,verheyen2020,Figure 2,0,1,22,24,5,24,Energy consumption,J,1.02439024,1.1195122,0.0695122,0.07134146,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,absent,terrestrial,53,days,acute,n,21,negative
1,2,verheyen2020,Figure 2,0,1,22,24,20,24,Energy consumption,J,1.02439024,1.14512195,0.0695122,0.07317073,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,absent,terrestrial,53,days,acute,n,21,negative
1,2,verheyen2020,Figure 2,0,1,22,24,5,24,Energy consumption,J,1.01341463,1.12317073,0.0695122,0.07134146,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,low,terrestrial,53,days,acute,n,22,negative
1,2,verheyen2020,Figure 2,0,1,22,24,20,24,Energy consumption,J,1.01341463,1.14512195,0.0695122,0.07317073,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,low,terrestrial,53,days,acute,n,22,negative
1,2,verheyen2020,Figure 2,0,1,22,24,5,24,Energy consumption,J,1.0902439,1.10853659,0.07317073,0.07134146,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,medium,terrestrial,53,days,acute,n,23,negative
1,2,verheyen2020,Figure 2,0,1,22,24,20,24,Energy consumption,J,1.0902439,1.01707317,0.07317073,0.07134146,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,medium,terrestrial,53,days,acute,n,23,negative
1,2,verheyen2020,Figure 2,0,1,22,24,5,24,Energy consumption,J,1.08292683,1.13780488,0.0695122,0.0695122,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,high,terrestrial,53,days,acute,n,24,negative
1,2,verheyen2020,Figure 2,0,1,22,24,20,24,Energy consumption,J,1.08292683,1.1597561,0.0695122,0.07317073,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,high,terrestrial,53,days,acute,n,24,negative
1,2,verheyen2020,Figure 2,0,1,22,20,5,24,Energy consumption,J,1.19634146,0.99878049,0.07134146,0.07134146,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,absent,terrestrial,53,days,acute,n,25,negative
1,2,verheyen2020,Figure 2,0,1,22,20,20,24,Energy consumption,J,1.19634146,1.00609756,0.07134146,0.07134146,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,absent,terrestrial,53,days,acute,n,25,negative
1,2,verheyen2020,Figure 2,0,1,22,20,5,24,Energy consumption,J,1.15609756,1.11585366,0.07134146,0.07134146,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,low,terrestrial,53,days,acute,n,26,negative
1,2,verheyen2020,Figure 2,0,1,22,20,20,24,Energy consumption,J,1.15609756,0.99512195,0.07134146,0.07134146,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,low,terrestrial,53,days,acute,n,26,negative
1,2,verheyen2020,Figure 2,0,1,22,20,5,24,Energy consumption,J,1.17439024,1.14146341,0.07317073,0.07134146,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,medium,terrestrial,53,days,acute,n,27,negative
1,2,verheyen2020,Figure 2,0,1,22,20,20,24,Energy consumption,J,1.17439024,0.97317073,0.07317073,0.07317073,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,medium,terrestrial,53,days,acute,n,27,negative
1,2,verheyen2020,Figure 2,0,1,22,20,5,24,Energy consumption,J,1.2402439,1.10853659,0.07134146,0.0695122,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,high,terrestrial,53,days,acute,n,28,negative
1,2,verheyen2020,Figure 2,0,1,22,20,20,24,Energy consumption,J,1.2402439,0.99512195,0.07134146,0.07134146,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,high,terrestrial,53,days,acute,n,28,negative
1,2,verheyen2020,Figure 2,0,1,22,24,5,24,Energy consumption,J,1.0097561,1.08292683,0.0695122,0.07134146,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,absent,terrestrial,53,days,acute,n,29,negative
1,2,verheyen2020,Figure 2,0,1,22,24,20,24,Energy consumption,J,1.0097561,0.94756098,0.0695122,0.0695122,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,absent,terrestrial,53,days,acute,n,29,negative
1,2,verheyen2020,Figure 2,0,1,22,24,5,24,Energy consumption,J,0.95853659,1.14146341,0.07134146,0.0695122,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,low,terrestrial,53,days,acute,n,30,negative
1,2,verheyen2020,Figure 2,0,1,22,24,20,24,Energy consumption,J,0.95853659,1.01707317,0.07134146,0.07134146,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,low,terrestrial,53,days,acute,n,30,negative
1,2,verheyen2020,Figure 2,0,1,22,24,5,24,Energy consumption,J,1.00609756,1.13780488,0.0695122,0.07134146,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,medium,terrestrial,53,days,acute,n,31,negative
1,2,verheyen2020,Figure 2,0,1,22,24,20,24,Energy consumption,J,1.00609756,1.04634146,0.0695122,0.0695122,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,medium,terrestrial,53,days,acute,n,31,negative
1,2,verheyen2020,Figure 2,0,1,22,24,5,24,Energy consumption,J,1.04634146,1.01707317,0.0695122,0.0695122,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,high,terrestrial,53,days,acute,n,32,negative
1,2,verheyen2020,Figure 2,0,1,22,24,20,24,Energy consumption,J,1.04634146,1.01707317,0.0695122,0.0695122,24,24,1,0,Ischnura,elegans,1,0,1,latitude,low,Chlorpyrifos concentration,high,terrestrial,53,days,acute,n,32,negative
1,2,verheyen2020,Figure 3,0,1,22,20,5,24,Sqrt Cellular energy allocation (CEA),,1.17471125,1.14941091,0.04113475,0.04255319,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,absent,terrestrial,53,days,acute,n,33,negative
1,2,verheyen2020,Figure 3,0,1,22,20,20,24,Sqrt Cellular energy allocation (CEA),,1.17471125,1.20920538,0.04113475,0.04255898,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,absent,terrestrial,53,days,acute,n,33,negative
1,3,verheyen2020,Figure 3,0,1,22,20,5,24,Sqrt Cellular energy allocation (CEA),,1.09055435,1.15887104,0.04113475,0.04113475,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,low,terrestrial,53,days,acute,n,34,negative
1,3,verheyen2020,Figure 3,0,1,22,20,20,24,Sqrt Cellular energy allocation (CEA),,1.09055435,1.06832248,0.04113475,0.04113475,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,low,terrestrial,53,days,acute,n,34,negative
1,3,verheyen2020,Figure 3,0,1,22,20,5,24,Sqrt Cellular energy allocation (CEA),,1.06313504,1.12294109,0.04113475,0.04113475,24,24,1,0,Ischnura,elegans,1,0,1,latitude,high,Chlorpyrifos concentration,medium,terrestrial,53,days,acute,n,35,negative
